buyer_n-1_address,transaction_count,active_period,total_value,total_gasUsed,avg_gasPrice,avg_gasLimit,rolling_avg_value_last10,rolling_std_value_last10
0x7b149b323bf8c33c3ebae459f3fdf55cb27cbaee,11,372.3994560185185,143.30901149395126,553456,60621379889.0,82531.63636363637,9.330891149395127,13.698950558349923
0xbd0e536aafc069a1332a31fb4b8a6a356ed07a71,437,1457.6295138888888,98.76370811839881,52063361,93221752591.24257,161258.9313501144,2.583360495947672,7.422738179156777
0x7476d5604f841e0b829f1eaa46f2b0a4ecf16962,1414,1115.4345833333334,890.1455643373017,200654117,21735826759.85997,163690.99434229138,0.06329565292933378,0.07292210985572123
0x18fdf5422b1fa535099b6af87110c777602e9203,57,1138.0501157407407,655.414585908129,2356885,100044070100.1228,51596.19298245614,4.109458590812894,12.313517460779728
0xf0894a655645204db50d1d0f0b3d38011f9cfa16,216,1163.6091666666666,316.3637826,31820730,37068006116.75,182269.75925925927,0.0,0.0
0xd9b894f901472fa3b5f843229527d207d98f2308,1602,1490.7532638888888,314.17842851285,159747518,61568101709.20474,131774.2284644195,0.766,0.9468600741397853
0x710f89a2bfc1c10102c9bdc66e2c6babc72e3829,882,1458.0457291666667,469.56751876601953,129905316,90594298869.84126,225686.1179138322,0.029199999999999997,0.07406456642686839
0x22c4c279ce395d2f1695052c791555366dfa1bde,787,1323.5101736111112,1146.4471961206116,77458692,105434088019.89961,368610.3163913596,0.009844545542477736,0.015445339747093017
0xa7078ddf23d29e9d6e54e34909cd2ac1b33a67c5,4830,1061.1873032407407,12960.60506146051,1606966953,40418167451.2118,433448.56438923394,0.9129747986146001,2.633986137973201
0xd035a780deccf7808875c6a555937b7c44299f45,2370,1905.9028935185186,1824.9473902725442,359699443,53959434184.15612,193886.87932489451,0.02,0.045825756949558406
0xd235aeb3dd501a7fc71b819958989acbacd5aee1,18,1407.6121643518518,2.249210922676074,2287856,68311397362.94444,159139.77777777778,0.07758916826760738,0.14675998477480123
0xbe8407b6c800d1d3529fb9593f431ddee1539f2a,1235,1456.636423611111,212.08423738627,160631963,69889783329.40971,179573.95465587045,0.017,0.05100000000000001
0x9cbbeeb42b4ed9f90b5e791881ab12552d256cf8,923,1335.725613425926,276.0839999327463,125859969,59650502911.407364,177865.24052004333,0.0061108975751495605,0.006632426289426383
0xa8e0681d9e870b457084fb9223f13401b20b4ad0,461,1250.9768981481482,1259.1927602372402,45358099,46120141178.75488,131769.23861171366,4.777110199999999,9.632702095365358
0x3d5f1ad033c4e7c6a6d433d50d694c488dcaebcf,3089,1519.894363425926,2197.7187750524386,419076518,59381127557.59825,199244.98413726126,0.7835660809226619,1.1257690031876075
0x8afd2b982ac4c75f39b25821006f19505bf34f80,842,1383.8456712962964,392.60631185221337,123203932,93852705163.33253,200128.38954869358,0.049,0.147
0xf36972bbff0bb63dbc8f2c8a93625647b32e024b,2832,1562.4499074074074,27147.22712161701,347368357,84930668141.26378,203818.31391242938,5.6,14.907716122867377
0x116986e9c95c0ecf4a99ce82dd48b9044ae44a19,423,605.5991782407407,1905.7140186720842,43782514,26485452107.51064,129585.10874704491,3.8,11.400000000000002
0x15a08b2a1e622dc4e35397b4c941e40efadf79a8,34,369.9582060185185,18.57178506905275,2604724,32387526911.32353,99991.35294117648,0.006503506905275151,0.013046245472046145
0x1b5f4a31133a985fa99547c1adfdbbd2b3dcf4a8,133,902.0908449074074,363.80296454167564,29803979,24023145360.62406,342550.45864661655,0.07656333918002114,0.19903701339849209
0xcf175eb8c0fc6d5d69be9c026571a08d0388f251,386,1422.7505439814815,340.64648217813345,42820253,70192844459.68394,155734.06994818652,1.3418878686559017,1.5902631754388326
0x6b67a0bbc1a9514cf82d46486bd5cb3d64640e5e,378,1177.884849537037,898.7873261780264,21624251,38345678249.137566,137054.46825396825,1.4,4.199999999999999
0xe36e13e60537a6942de1169e51c1dae5167b1661,563,1437.2925925925927,323.946174958216,68747454,113921951112.90587,174006.12611012434,0.04124910879,0.10047590768184603
0xbf7f645aea979eb5894be7969d9021bfb559a223,172,1523.370462962963,88.72714459702418,22846216,108120186391.5872,178560.08720930232,2.3552321714030002,1.9767651911747794
0x6c0cf880cb20eefabfb09341fba9e2bd29ad3dfa,5037,1621.096898148148,31970.322713472215,772830450,65759430620.320625,216907.39368671828,0.01,0.02
0xba42e9492ab3d3ace0c10ae591baee97ef8cebd6,57,644.5644560185185,955.6469053655112,2520624,23789960609.42105,54600.0,13.341644107964061,21.450019732359507
0x292225c63ebebbf841d934e8e3de9da61cfbaa80,165,1432.4981944444444,44.456056580050614,10019442,68828783795.27272,72500.1696969697,0.028330818225859183,0.032862000781095725
0x9ea99424e465f0fe0a51195221eba4e9d39ea6eb,18,590.5518171296296,148.27177875365527,973913,26967547192.055557,71511.83333333333,2.126315156630393,4.260936659292088
0x24476341a2a33c12fdb84b100102ae55b1b99956,1551,1161.5208449074073,3348.6404672259355,209729476,55410382352.952934,183320.53320438426,1.270425623,3.328520912780096
0x12fc6560c1f1ecdd34a5c3ba53c06d7786637559,175,1446.3078125,364.8443304012293,19990432,118854656052.54286,164007.86857142858,2.2024,5.970738232413141
0x79e20edb7c098e799c345e3a5ecff87dbe39a853,99,1062.7767824074074,1014.1963906468254,8250476,104849554149.66667,132630.60606060605,4.412653227562538,8.221661400095723
0xff2779e68e24b725c625f514acb36736a23391e8,1851,1506.9050347222221,830.466141234244,260801054,76955832385.56133,200404.0561858455,0.00021237540460578648,0.0006371262138173594
0x9b5c8aabf848a89b1378a930d42fb094a7d94c74,2746,1908.3072106481482,2029.7552956995476,316772444,60703666131.39148,165941.27676620538,0.010858784318356518,0.03129459644719202
